Year,Origin State,Material Group Description,Material Description,Purchased Quantity LB,Purchased Value $
2023,NC,"MILK, FRESH-FLUID",MILK 2% FRESH CTR-128 FL OZ,620640.0,254025.0
2023,NC,"MILK, FRESH-FLUID",MILK 1% FRESH CTR-64 FL OZ,314199.0,123742.95
2023,NC,"MILK, FRESH-FLUID",MILK SKIM FRESH CTR-64 FL OZ,34951.5,13041.0
2023,NC,"MILK, FRESH-FLUID",MILK 1% FRESH CTR-128 FL OZ,186192.0,77328.0
2023,NC,"MILK, FRESH-FLUID",MILK SKIM FRESH CTR – 128 FL OZ,124272.0,54576.0
2023,NC,"MILK, FRESH-FLUID",MILK 1% FRESH CTR-64 FL OZ,174555.0,59914.17
2023,NC,"MILK, FRESH-FLUID",MILK 2% FRESH CTR-64 FL OZ,34911.0,17577.81
2023,NC,"MILK, FRESH-FLUID",MILK 1% FRESH CTR-128 FL OZ,62064.0,23388.0
2023,NC,"MILK, FRESH-FLUID",MILK 2% FRESH CTR-128 FL OZ,186192.0,70911.0
2023,NC,"MILK, FRESH-FLUID",MILK 1% FRESH CTR-64 FL OZ,139644.0,56926.8
2023,NC,"MILK, FRESH-FLUID",MILK 1% FRESH CTR-64 FL OZ,139644.0,53427.92
2023,NC,"MILK, FRESH-FLUID",MILK 2% FRESH CTR-64 FL OZ,34911.0,13446.0
2023,NC,"MILK, FRESH-FLUID",MILK 1% FRESH CTR-128 FL OZ,62064.0,30364.8
2023,NC,"MILK, FRESH-FLUID",MILK 2% FRESH CTR-128 FL OZ,310320.0,125055.6
2023,NC,"MILK, FRESH-FLUID",MILK 1% FRESH CTR-64 FL OZ,69822.0,23241.28
2023,NC,"MILK, FRESH-FLUID",MILK 1% FRESH CTR-64 FL OZ,104733.0,42849.0
2023,NC,"MILK, FRESH-FLUID",MILK 2% FRESH CTR-64 FL OZ,34911.0,15066.0
2023,NC,"MILK, FRESH-FLUID",MILK 1% FRESH CTR-128 FL OZ,31032.0,16358.4
2023,NC,"MILK, FRESH-FLUID",MILK 2% FRESH CTR-128 FL OZ,31032.0,12048.0
2023,NC,"MILK, FRESH-FLUID",MILK 1% FRESH CTR-64 FL OZ,139644.0,45086.15
2023,NC,"MILK, FRESH-FLUID",MILK 2% FRESH CTR-64 FL OZ,69822.0,26924.4
2023,NC,"MILK, FRESH-FLUID",MILK 2% FRESH CTR-128 FL OZ,62064.0,25800.0
2023,NC,"MILK, FRESH-FLUID",MILK 1% FRESH CTR-64 FL OZ,418932.0,151732.44
2023,NC,"MILK, FRESH-FLUID",MILK SKIM FRESH CTR-64 FL OZ,34951.5,12312.0
2023,NC,"MILK, FRESH-FLUID",MILK 1% FRESH CTR-128 FL OZ,1024056.0,462700.8
2023,NC,"MILK, FRESH-FLUID",MILK SKIM FRESH CTR – 128 FL OZ,186408.0,88344.0
2023,NC,"MILK, INSTANT",MILK INSTANT NDM PKG-24/12.8 OZ,89856.0,342006.91
2023,NC,"MILK, INSTANT",MILK INSTANT NDM PKG-24/12.8 OZ,449280.0,1720388.99
2023,NC,"MILK, INSTANT",MILK INSTANT NDM PKG-24/12.8 OZ,1347840.0,5127875.25
2023,NC,"MILK, INSTANT",MILK INSTANT NDM PKG-24/12.8 OZ,209664.0,743079.16
2023,NC,"MILK, INSTANT",MILK INSTANT NDM PKG-24/12.8 OZ,59904.0,215226.09
2023,NC,"MILK, INSTANT",MILK INSTANT NDM PKG-24/12.8 OZ,1707264.0,6093941.04
2023,NC,"PASTA, MAC & CHEESE",MACARONI AND CHEESE POUCH-12/10.2 OZ,286416.0,692076.54
2023,NC,"PASTA, MAC & CHEESE",MACARONI AND CHEESE POUCH-12/10.2 OZ,28641.6,70739.14
2023,NC,"RICE, GRAIN",RICE US#2 MEDIUM GRAIN PKG-24/2 LB,168000.0,200541.6
2023,NC,"RICE, GRAIN",RICE US#2 LONG GRAIN PKG-24/2 LB,42000.0,47250.0
2023,NC,"VEGETABLE, CANNED",SWEET POTATOES W/ SYRUP CAN-24/300,275400.0,363834.0
2023,NC,"VEGETABLE, CANNED",SWEET POTATOES W/ SYRUP CAN-24/300,378675.0,514003.5
2023,NC,"VEGETABLE, CANNED",SWEET POTATOES W/ SYRUP CAN-24/300,206550.0,259671.6
2023,NC,"VEGETABLE, CANNED",SWEET POTATOES W/ SYRUP CAN-24/300,309825.0,387916.2
2023,NC,"VEGETABLE, FRESH",POTATOES RUSSET FRESH BAG-10/5 LB,480000.0,190568.0
2023,NC,"VEGETABLE, FRESH",SWEET POTATO FRESH PKG-12/3 LB,38000.0,20400.0
2023,NC,"VEGETABLE, FRESH",SWEET POTATO FRESH PKG-12/3 LB,3382000.0,1781150.0
2023,NC,"VEGETABLE, FRESH",SWEET POTATO FRESH PKG-12/3 LB,380000.0,207900.0
2023,NC,"VEGETABLE, FROZEN",SWEET POTATOES CRINKLE FRZ PKG-6/5 LB,210.0,318.78
2023,NC,"VEGETABLE, FROZEN",SWEET POTATOES CHUNK FRZ PKG-6/5 LB,554400.0,399993.0
2023,NC,"VEGETABLE, FROZEN",SWEET POTATOES CRINKLE FRZ PKG-6/5 LB,1821390.0,2752950.92
2023,ND,"BEANS, DRY",BEANS PINTO DRY PKG-12/2 LB,1008000.0,658496.17
2023,ND,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,40320.0,30945.6
2023,ND,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,282240.0,183523.2
2023,ND,"BEANS, DRY",LENTILS DRY PKG-24/1 LB,40320.0,27552.0
2023,ND,"BEANS, DRY",LENTILS DRY PKG-24/1 LB,40320.0,25435.2
2023,ND,"BEANS, DRY",BEANS NAVY DRY PKG-12/2 LB,2943360.0,1986423.6
2023,ND,"BEANS, DRY",BEANS PINTO DRY PKG-12/2 LB,483840.0,327477.71
2023,ND,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,80640.0,53776.8
2023,ND,"BEANS, DRY",BEANS DRY SPLIT PEA GREEN PKG-12/2LB,80640.0,48148.8
2023,ND,"BEANS, DRY",LENTILS DRY PKG-24/1 LB,201600.0,133392.0
2023,ND,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,201600.0,130468.8
2023,ND,"BEANS, DRY",BEANS DRY SPLIT PEA GREEN PKG-12/2LB,524160.0,300904.8
2023,ND,"BEANS, DRY",LENTILS DRY PKG-24/1 LB,161280.0,106612.8
2023,ND,"BEANS, DRY",BEANS DRY GARBANZO PKG-24/1 LB,5281920.0,4367227.2
2023,ND,"BEANS, DRY",BEANS DRY SPLIT PEA YELLOW PKG-12/2 LB,9072000.0,5361150.08
2023,ND,"BEANS, DRY",BEANS DRY GARBANZO PKG-24/1 LB,1854720.0,1532338.56
2023,ND,"BEANS, DRY",BEANS DRY SPLIT PEA GREEN PKG-12/2LB,2298240.0,1394450.4
2023,ND,"BEANS, DRY",BEANS DRY SPLIT PEA GREEN PKG-12/2LB,1733760.0,1055426.4
2023,ND,"BEANS, DRY",BEANS DRY SPLIT PEA YELLOW PKG-12/2 LB,5281920.0,2993222.4
2023,ND,"BEANS, DRY",BEANS DRY GARBANZO PKG-24/1 LB,887040.0,699484.8
2023,ND,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-12/2 LB,483840.0,390062.4
2023,ND,"BEANS, DRY",BEANS PINTO DRY PKG-12/2 LB,443520.0,324451.2
2023,ND,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-12/2 LB,483840.0,384064.8
2023,ND,"BEANS, DRY",BEANS PINTO DRY PKG-12/2 LB,483840.0,355101.6
2023,ND,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,282240.0,181020.0
2023,ND,"BEANS, DRY",BEANS DRY SPLIT PEA GREEN PKG-12/2LB,80640.0,43377.6
2023,ND,"BEANS, DRY",LENTILS DRY PKG-24/1 LB,80640.0,57405.6
2023,ND,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,483840.0,369314.4
2023,ND,"BEANS, DRY",LENTILS DRY PKG-24/1 LB,40320.0,31903.2
2023,ND,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,1572480.0,1082944.8
2023,ND,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,2016000.0,1396483.2
2023,ND,"BEANS, DRY",LENTILS DRY PKG-24/1 LB,1693440.0,1221880.8
2023,ND,"BEANS, DRY",BEANS PINTO DRY PKG-12/2 LB,1935360.0,1050371.03
2023,ND,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,201600.0,132706.55
2023,ND,"BEANS, DRY",BEANS PINTO DRY PKG-24/1 LB,80640.0,46846.8
2023,ND,"BEANS, DRY",BEANS PINTO DRY PKG-24/1 LB,80640.0,48442.8
2023,ND,"BEANS, DRY",LENTILS DRY PKG-24/1 LB,40320.0,28223.33
2023,ND,"BEANS, DRY",BEANS PINTO DRY PKG-12/2 LB,80640.0,43745.86
2023,ND,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,107010.0,126044.25
2023,ND,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,71340.0,78820.15
2023,ND,"PASTA, MAC & CHEESE",MACARONI AND CHEESE PKG-24/7.25 OZ,1460686.5,1237890.3
2023,ND,"PASTA, MAC & CHEESE",MACARONI AND CHEESE PKG-24/7.25 OZ,71253.0,57714.94
2023,ND,"PASTA, MACARONI",WHOLE GRAIN PASTA MACARONI PKG-24/1 LB,326400.0,884625.6
2023,ND,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,1267280.0,949663.68
2023,ND,"PASTA, MACARONI",WHOLE GRAIN PASTA ROTINI MAC BOX-12/16OZ,307800.0,835045.2
2023,ND,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,142080.0,101977.92
2023,ND,"PASTA, MACARONI",WHOLE GRAIN PASTA ROTINI MAC BOX-12/16OZ,64800.0,176385.6
2023,ND,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,1503280.0,1089965.76
2023,ND,"PASTA, MACARONI",WHOLE GRAIN PASTA ROTINI MAC BOX-12/16OZ,502200.0,1373565.6
2023,ND,"PASTA, MACARONI",WHOLE GRAIN BLEND ROTINI MAC CTN-20 LB,580.0,1682.0
2023,ND,"PASTA, MACARONI",WHOLE GRAIN BLEND MACARONI CTN-20 LB,160000.0,448520.0
2023,ND,"PASTA, MACARONI",WHOLE GRAIN BLEND ROTINI MAC CTN-20 LB,139420.0,396534.0
2023,ND,"PASTA, MACARONI",WHOLE GRAIN BLEND PENNE CTN-2/10 LB,189000.0,531392.4
2023,ND,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,71040.0,139948.8
2023,ND,"PASTA, MACARONI",WHOLE GRAIN PASTA MACARONI PKG-24/1 LB,122400.0,334152.0
2023,ND,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,177600.0,127064.2
2023,ND,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,35520.0,26284.8
2023,ND,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,177600.0,128582.4
2023,ND,"PASTA, MACARONI",WHOLE GRAIN BLEND MACARONI CTN-20 LB,1000.0,2950.0
2023,ND,"PASTA, MACARONI",WHOLE GRAIN BLEND MACARONI CTN-20 LB,199000.0,559050.0
2023,ND,"PASTA, MACARONI",WHOLE GRAIN BLEND ROTINI MAC CTN-20 LB,112000.0,308560.0
2023,ND,"PASTA, MACARONI",WHOLE GRAIN BLEND PENNE CTN-2/10 LB,75600.0,207144.0
2023,ND,"PASTA, MACARONI",WHOLE GRAIN BLEND ROTINI MAC CTN-20 LB,28000.0,113120.0
2023,ND,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,460800.0,1476495.36
2023,ND,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,3776880.0,3150243.2
2023,ND,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,138240.0,411402.24
2023,ND,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,115680.0,94651.2
2023,ND,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,36800.0,30176.0
2023,ND,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,2105840.0,1740033.6
2023,ND,"PASTA, OTHER",WHOLE GRAIN BLEND SPAGHETTI CTN-20 LB,380.0,1045.0
2023,ND,"PASTA, OTHER",PASTA SPAGHETTI CTN-20 LB,120000.0,331680.0
2023,ND,"PASTA, OTHER",WHOLE GRAIN BLEND SPAGHETTI CTN-20 LB,239620.0,662955.0
2023,ND,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,46080.0,177177.6
2023,ND,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,36800.0,80960.0
2023,ND,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,5280.0,4276.8
2023,ND,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,276480.0,1026892.8
2023,ND,"PASTA, OTHER",WHOLE GRAIN SPAGHETTI PKG-12/2 LB,40800.0,126888.0
2023,ND,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,3261280.0,2929412.8
2023,ND,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,69120.0,214272.0
2023,ND,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,73600.0,52256.0
2023,ND,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,1002240.0,861862.4
2023,ND,"PASTA, OTHER",PASTA SPAGHETTI CTN-20 LB,120000.0,336200.0
2023,ND,"PASTA, OTHER",WHOLE GRAIN BLEND SPAGHETTI CTN-20 LB,120000.0,326400.0
2023,ND,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,73600.0,78752.0
2023,ND,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,23040.0,83865.6
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-12/2 LB,564480.0,415128.0
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-24/1 LB,80640.0,54465.6
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-24/1 LB,201600.0,147705.6
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-24/1 LB,40320.0,35632.8
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-24/1 LB,120960.0,81698.4
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-12/2 LB,201600.0,156412.03
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-24/1 LB,362880.0,296629.71
2023,NE,"BEANS, DRY",BEANS PINTO DRY PKG-24/1 LB,80640.0,50927.52
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-24/1 LB,120960.0,91091.1
2023,NE,"BEANS, DRY",BEANS NAVY DRY PKG-12/2 LB,887040.0,621583.6
2023,NE,"BEANS, DRY",BEANS NAVY DRY PKG-12/2 LB,725760.0,484885.12
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-24/1 LB,80640.0,54768.0
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-24/1 LB,362880.0,256300.8
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-24/1 LB,80640.0,65268.0
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-12/2 LB,685440.0,492710.4
2023,NE,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,282240.0,182212.8
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-24/1 LB,604800.0,417933.6
2023,NE,"BEANS, DRY",BEANS PINTO DRY PKG-24/1 LB,80640.0,50964.82
2023,NE,"BEANS, DRY",BEANS BABY LIMA DRY PKG-24/1 LB,80640.0,118889.56
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-24/1 LB,80640.0,64148.12
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-12/2 LB,40320.0,31466.06
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-24/1 LB,241920.0,195393.74
2023,NE,"BEANS, DRY",BEANS DRY SPLIT PEA GREEN PKG-12/2LB,3306240.0,2131466.4
2023,NE,"BEANS, DRY",BEANS DRY SPLIT PEA GREEN PKG-12/2LB,80640.0,82620.72
2023,NE,"BEANS, DRY",BEANS DRY SPLIT PEA YELLOW PKG-12/2 LB,80640.0,64580.04
2023,NE,"BEANS, DRY",BEANS DRY GARBANZO PKG-24/1 LB,967680.0,827445.2
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-12/2 LB,967680.0,770428.8
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-12/2 LB,766080.0,565068.0
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-12/2 LB,80640.0,63100.8
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-24/1 LB,322560.0,238341.6
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-24/1 LB,282240.0,222667.2
2023,NE,"BEANS, DRY",BEANS PINTO DRY PKG-24/1 LB,80640.0,56762.83
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-12/2 LB,1370880.0,1103465.28
2023,NE,"BEANS, DRY",BEANS PINTO DRY PKG-12/2 LB,1008000.0,712100.48
2023,NE,"BEANS, DRY",BEANS BABY LIMA DRY PKG-12/2 LB,120960.0,178349.81
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-12/2 LB,40320.0,34931.06
2023,NE,"BEANS, DRY",BEANS PINTO DRY PKG-12/2 LB,564480.0,378475.75
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-12/2 LB,80640.0,61985.28
2023,NE,"BEANS, DRY",BEANS PINTO DRY PKG-24/1 LB,443520.0,327495.16
2023,NE,"BEANS, DRY",BEANS BABY LIMA DRY PKG-24/1 LB,120960.0,185642.01
2023,NE,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,443520.0,347928.0
2023,NE,"BEANS, DRY",LENTILS DRY PKG-24/1 LB,564480.0,452146.56
2023,NE,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,4112640.0,2801570.19
2023,NE,"BEANS, DRY",LENTILS DRY PKG-24/1 LB,3628800.0,2577040.53
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-12/2 LB,362880.0,271017.6
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-12/2 LB,80640.0,63806.4
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-24/1 LB,40320.0,28778.4
2023,NE,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-24/1 LB,40320.0,30038.4
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-24/1 LB,40320.0,30979.2
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-12/2 LB,40320.0,29514.4
2023,NE,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-24/1 LB,80640.0,58528.84
2023,NE,"BEEF, COOKED",BEEF PATTY CKD FRZ 2.0 MMA CTN-40 LB,304000.0,1808800.0
2023,NE,"BEEF, COOKED",BEEF PATTY CKD FRZ 2.0 MMA CTN-40 LB,190000.0,1064000.0
2023,NE,"BEEF, COOKED",BEEF PATTY CKD FRZ 2.0 MMA CTN-40 LB,266000.0,1436400.0
2023,NE,"BEEF, COOKED",BEEF PATTY CKD FRZ 2.0 MMA CTN-40 LB,228000.0,1160520.0
2023,NE,"BEEF, COOKED",BEEF PATTY CKD FRZ 2.0 MMA CTN-40 LB,228000.0,1137720.0
2023,NE,"BEEF, COOKED",BEEF PATTY CKD FRZ 2.0 MMA CTN-40 LB,38000.0,189620.0
2023,NE,EGG PRODUCTS,EGG PATTY ROUND FRZ CTN-25 LB,1600.0,3549.5
2023,NE,EGG PRODUCTS,EGG PATTY ROUND FRZ CTN-25 LB,869600.0,1812722.0
2023,NE,"TURKEY, COOKED",TURKEY BREAST DELI SLICED FRZ PKG-8/5 LB,3440.0,11971.2
2023,NE,"TURKEY, COOKED",TURKEY BREAST DELI SLICED FRZ PKG-8/5 LB,836560.0,2911228.8
2023,NE,"TURKEY, COOKED",TURKEY BREAST SMKD SLC FRZ PKG-8/5 LB,320000.0,1065600.0
2023,NJ,COMMODITIES F&V,MIXED FRESH PRODUCE,43897.0,282697.36
2023,NJ,COMMODITIES F&V,MIXED FRESH PRODUCE,1300.0,8216.0
2023,NJ,"FRUIT, FRESH",MANDARIN TANGERINE FRESH BAG PKG‐6/5 LB,756000.0,726444.0
2023,NJ,"FRUIT, FRESH",GRAPES VARIETY FRESH CTN-19 LB,407550.0,450859.5
2023,NJ,"FRUIT, FRESH",PEACHES FRESH BAG PKG–12/2 LB,720720.0,1000285.0
2023,NJ,"FRUIT, FRESH",NECTARINES FRESH BAG PKG–12/2 LB,207360.0,322560.0
2023,NJ,"FRUIT, FROZEN",PEACH FREESTONE DICED FRZ CUP-96/4.4 OZ,110880.0,203028.0
2023,NJ,"FRUIT, FROZEN",PEACH FREESTONE DICED FRZ CUP-96/4.4 OZ,517440.0,922237.4
2023,NJ,"FRUIT, FROZEN",PEACH FREESTONE DICED FRZ CUP-96/4.4 OZ,480480.0,860846.0
2023,NJ,"FRUIT, FROZEN",STRAWBERRY FRZ CUP-96/4.5 OZ,1587600.0,3285513.48
2023,NJ,"FRUIT, FROZEN",MIXED BERRY FRZ CUP-96/4.OZ,1900344.0,3690217.09
2023,NJ,"FRUIT, FROZEN",MIXED BERRY FRZ CUP-96/4.OZ,14856.0,28826.51
2023,NJ,"FRUIT, FROZEN",STRAWBERRY FRZ CUP-96/4.5 OZ,1539.0,3163.29
2023,NJ,"FRUIT, FROZEN",MIXED BERRY FRZ CUP-96/4.OZ,1032.0,1939.38
2023,NJ,"FRUIT, FROZEN",STRAWBERRY FRZ CUP-96/4.5 OZ,1170261.0,2409231.01
2023,NJ,"FRUIT, FROZEN",MIXED BERRY FRZ CUP-96/4.OZ,872232.0,1678564.39
2023,NJ,"FRUIT, FROZEN",MIXED BERRY FRZ CUP-96/4.OZ,336.0,656.98
2023,NJ,"FRUIT, FROZEN",STRAWBERRY FRZ CUP-96/4.5 OZ,37800.0,77086.52
2023,NJ,"FRUIT, FROZEN",MIXED BERRY FRZ CUP-96/4.OZ,67200.0,131646.76
2023,NJ,"FRUIT, FROZEN",PEACH FREESTONE DICED FRZ CUP-96/4.4 OZ,1425.6,2364.38
2023,NJ,"FRUIT, FROZEN",STRAWBERRY FRZ CUP-96/4.5 OZ,81.0,173.24
2023,NJ,"FRUIT, FROZEN",MIXED BERRY FRZ CUP-96/4.OZ,768.0,1494.93
2023,NJ,"FRUIT, FROZEN",PEACH FREESTONE DICED FRZ CUP-96/4.4 OZ,1883534.4,2976569.62
2023,NJ,"FRUIT, FROZEN",STRAWBERRY FRZ CUP-96/4.5 OZ,944919.0,1971540.75
2023,NJ,"FRUIT, FROZEN",MIXED BERRY FRZ CUP-96/4.OZ,906432.0,1747970.19
2023,NJ,"FRUIT, FROZEN",PEACH FREESTONE DICED FRZ CUP-96/4.4 OZ,3991680.0,6447890.36
2023,NJ,"FRUIT, FROZEN",STRAWBERRY FRZ CUP-96/4.5 OZ,2154600.0,3813642.0
2023,NJ,"FRUIT, FROZEN",STRAWBERRY FRZ CUP-96/4.5 OZ,453600.0,942842.75
2023,NJ,"FRUIT, FROZEN",MIXED BERRY FRZ CUP-96/4.OZ,436800.0,837050.91
2023,NJ,"FRUIT, FROZEN",MIXED BERRY FRZ CUP-96/4.OZ,816.0,1318.86
2023,NJ,"FRUIT, FROZEN",STRAWBERRY FRZ CUP-96/4.5 OZ,2041200.0,3584308.0
2023,NJ,"FRUIT, FROZEN",MIXED BERRY FRZ CUP-96/4.OZ,2183184.0,3545836.68
2023,NJ,"VEGETABLE, CANNED",SOUP VEGETABLE CAN-24/1,1263393.75,1379307.0
2023,NJ,"VEGETABLE, CANNED",SOUP VEGETABLE CAN-24/1,532125.0,574200.0
2023,NJ,"VEGETABLE, CANNED",SOUP VEGETABLE CAN-24/1,1148906.25,1287753.0
2023,NJ,"VEGETABLE, CANNED",K H TOMATO SAUCE CAN-24/300,344250.0,339705.9
2023,NJ,"VEGETABLE, CANNED",SOUP VEGETABLE CAN-24/1,567600.0,620224.0
2023,NJ,"VEGETABLE, CANNED",SOUP CREAM OF CHICKEN CAN-24/1,70950.0,85536.0
2023,NJ,"VEGETABLE, CANNED",SOUP VEGETABLE CAN-24/1,1170675.0,1293996.0
2023,NJ,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,68850.0,75551.4
2023,NJ,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,109350.0,118535.4
2023,NJ,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,481950.0,483296.4
2023,NJ,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,838350.0,859442.4
2023,NJ,"VEGETABLE, CANNED",K H TOMATO SAUCE CAN-24/300,585225.0,577620.9
2023,NJ,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,218700.0,236601.0
2023,NJ,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,34425.0,36704.7
2023,NJ,"VEGETABLE, CANNED",TOMATO PASTE CAN-6/10,151829.76,177730.56
2023,NJ,"VEGETABLE, CANNED",K TOMATO SAUCE CAN-6/10,72504.0,51655.68
2023,NJ,"VEGETABLE, CANNED",K TOMATO PASTE CAN-6/10,37957.44,38869.44
2023,NJ,"VEGETABLE, CANNED",SOUP VEGETABLE CAN-24/1,248325.0,271304.0
2023,NJ,"VEGETABLE, CANNED",SOUP VEGETABLE CAN-24/1,177375.0,195272.0
2023,NJ,"VEGETABLE, CANNED",SOUP CREAM OF MUSHROOM CAN-24/1,248325.0,274274.0
2023,NJ,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,137700.0,142963.2
2023,NJ,"VEGETABLE, CANNED",K H TOMATO SAUCE CAN-24/300,722925.0,740565.9
2023,NJ,"VEGETABLE, CANNED",TOMATO PASTE CAN-6/10,457.82,590.81
2023,NJ,"VEGETABLE, CANNED",TOMATO PASTE CAN-6/10,151371.94,189324.07
2023,NJ,"VEGETABLE, CANNED",TOMATO SAUCE CAN-6/10,72504.0,65882.88
2023,NJ,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,413100.0,421545.6
2023,NJ,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,36450.0,36855.0
2023,NJ,"VEGETABLE, CANNED",K H TOMATO SAUCE CAN-24/300,619650.0,667539.0
2023,NJ,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,107010.0,49392.53
2023,NJ,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,249690.0,115712.25
2023,NJ,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,178350.0,92557.5
2023,NJ,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,71340.0,34296.5
2023,NM,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),2303000.0,4688319.98
