Year,Origin State,Material Group Description,Material Description,Purchased Quantity LB,Purchased Value $
2019,WI,"VEGETABLE, CANNED",CARROTS CAN-24/300,2296350.0,1119808.8
2019,WI,"VEGETABLE, CANNED",CARROTS CAN-24/300,400950.0,192650.4
2019,WI,"VEGETABLE, CANNED",CARROTS CAN-6/10,1080720.0,457760.16
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL CAN-24/300,1699294.5,812330.7
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL CAN-24/300,770814.0,389889.9
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL CAN-24/300,455481.0,229630.05
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL CAN-24/300,788332.5,362640.6
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL CAN-24/300,35037.0,18635.4
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL CAN-24/300,175185.0,87653.7
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL CAN-24/300,245259.0,124419.6
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,19000.5,9941.42
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,2862.0,1337.98
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,1113.0,508.48
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,4452.0,2009.28
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,1749.0,817.18
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,2067.0,930.45
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,1033.5,478.92
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,1229706.0,552712.66
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,1267707.0,576209.12
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,720588.0,329110.92
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,433275.0,199823.02
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,181260.0,81639.72
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,2363376.0,1025507.31
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,3587914.5,1621513.08
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,27189.0,12312.0
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,397.5,198.1
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,633138.0,324655.68
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,36252.0,15905.28
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,398772.0,200590.99
2019,WI,"VEGETABLE, CANNED",CORN WHOLE KERNEL(LIQ) CAN-6/10,435024.0,233873.28
2019,WI,"VEGETABLE, CANNED",PEAS CAN-24/300,765450.0,438744.6
2019,WI,"VEGETABLE, CANNED",PEAS CAN-24/300,1020600.0,567745.2
2019,WI,"VEGETABLE, CANNED",PEAS CAN-6/10,540360.0,270006.72
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,110160.0,47751.3
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,110160.0,52142.4
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,403920.0,181840.5
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,146880.0,63051.3
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,183600.0,78167.7
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,1083240.0,616452.3
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,660960.0,323044.2
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,110160.0,55416.6
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,110160.0,51163.2
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,110160.0,48011.4
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,73440.0,32589.0
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,36720.0,17105.4
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,183600.0,79407.0
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,899640.0,512366.4
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,330480.0,164337.3
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,73440.0,34425.0
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,36720.0,15483.6
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,36720.0,15483.6
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,36720.0,17212.5
2019,WI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,36720.0,17212.5
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,36450.0,23781.6
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,1858950.0,1234707.3
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,801900.0,529357.38
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,656100.0,419985.0
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,3986100.0,2629327.3
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,656100.0,444020.64
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,729000.0,495809.1
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,36450.0,23781.6
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,145800.0,97038.0
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,437400.0,286740.0
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,619650.0,408402.0
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,364500.0,240051.6
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,2939400.0,1913379.8
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,510300.0,340621.2
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,36450.0,23781.6
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,145800.0,102999.6
2019,WI,"VEGETABLE, CANNED",VEG MIX CAN-24/300,72900.0,48551.4
2019,WI,"VEGETABLE, FRESH",POTATO BULK FOR PROCESS FRZ,11815812.0,1587199.72
2019,WI,"VEGETABLE, FRESH",POTATO BULK FOR PROCESS FRZ,2000000.0,259000.0
2019,WI,"VEGETABLE, FRESH",POTATO BULK FOR PROCESS FRZ,19324809.0,2368480.08
2019,WI,"VEGETABLE, FRESH",SWEET POTATO BULK FRESH PROC,7826005.0,2118269.26
2019,WI,"VEGETABLE, FRESH",SWEET POTATO BULK FRESH PROC,222058.0,61931.98
2019,WI,"VEGETABLE, FRESH",SWEET POTATO BULK FRESH PROC,686793.0,150338.99
2019,WI,"VEGETABLE, FRESH",SWEET POTATO FRESH CTN-40 LB,320000.0,217250.0
2019,WI,"VEGETABLE, FROZEN",CARROTS FRZ CTN-30 LB,660.0,350.9
2019,WI,"VEGETABLE, FROZEN",CARROTS FRZ CTN-30 LB,434940.0,223336.3
2019,WI,"VEGETABLE, FROZEN",CARROTS FRZ CTN-30 LB,237600.0,123279.94
2019,WI,"VEGETABLE, FROZEN",CARROTS FRZ CTN-30 LB,39600.0,20011.2
2019,WI,"VEGETABLE, FROZEN",CORN FRZ CTN-30 LB,630.0,382.2
2019,WI,"VEGETABLE, FROZEN",CORN FRZ CTN-30 LB,1622970.0,920885.4
2019,WI,"VEGETABLE, FROZEN",CORN FRZ CTN-30 LB,871200.0,489490.8
2019,WI,"VEGETABLE, FROZEN",PEAS GREEN FRZ CTN-30 LB,316800.0,196930.8
2019,WI,"VEGETABLE, FROZEN",PEAS GREEN FRZ CTN-30 LB,118800.0,75240.0
2019,WI,"VEGETABLE, FROZEN",POTATOES OVENS FRY PKG-6/5 LB,630.0,516.59
2019,WI,"VEGETABLE, FROZEN",POTATOES OVENS FRY PKG-6/5 LB,1939770.0,1573448.76
2019,WI,"VEGETABLE, FROZEN",POTATOES WEDGE FRZ PKG-6/5 LB,60.0,48.34
2019,WI,"VEGETABLE, FROZEN",POTATOES WEDGE FRZ PKG-6/5 LB,752340.0,621380.42
2019,WI Total,,,134826538.75,84755154.22
2019,WV,"CHICKEN, BULK",CHICKEN SMALL CHILLED -BULK,972000.0,826200.0
2019,WV,"CHICKEN, BULK",CHICKEN SMALL CHILLED -BULK,1116000.0,970920.0
2019,WV,"CHICKEN, BULK",CHICKEN SMALL CHILLED -BULK,3780000.0,3477600.0
2019,WV,"CHICKEN, BULK",CHICKEN SMALL CHILLED -BULK,1872000.0,1628640.0
2019,WV,"CHICKEN, BULK",CHICKEN SMALL CHILLED -BULK,1692000.0,1472040.0
2019,WV,"CHICKEN, BULK",CHICKEN SMALL CHILLED -BULK,1188000.0,1092960.0
2019,WV Total,,,10620000.0,9468360.0
2019,Grand Total,,,1944832182.4010005,1886269611.3000026
2020,AK,"FISH, CANNED",K SALMON PINK CAN-24/14.75 OZ (33630),33630.0,94300.8
2020,AK,"FISH, CANNED",K SALMON PINK CAN-24/14.75 OZ (33630),33630.0,95273.6
2020,AK,"FISH, CANNED",K SALMON PINK CAN-24/14.75 OZ (33630),134520.0,338747.2
2020,AK,"FISH, CANNED",K SALMON PINK CAN-24/14.75 OZ (33630),235410.0,613046.4
2020,AK,"FISH, CANNED",K SALMON PINK CAN-24/14.75 OZ (33630),706230.0,2080548.4
2020,AK,"FISH, CANNED",K SALMON PINK CAN-24/14.75 OZ (33630),504450.0,1477561.6
2020,AK,"FISH, CANNED",SALMON PINK CAN-24/14.75 OZ (33630),269040.0,761824.0
2020,AK,"FISH, CANNED",SALMON PINK CAN-24/14.75 OZ (33630),33630.0,97386.4
2020,AK,"FISH, CANNED",SALMON PINK CAN-24/14.75 OZ (33630),67260.0,193845.6
2020,AK,"FISH, CANNED",SALMON PINK CAN-24/14.75 OZ (33630),134520.0,375759.2
2020,AK,"FISH, CANNED",SALMON PINK CAN-24/14.75 OZ (33630),100890.0,305033.6
2020,AK,"FISH, CANNED",SALMON PINK CAN-24/14.75 OZ (33630),33630.0,103132.0
2020,AK,"FISH, CANNED",SALMON PINK CAN-24/14.75 OZ (33630),807120.0,2080500.0
2020,AK,"FISH, CANNED",SALMON PINK CAN-24/14.75 OZ (33630),302670.0,783119.2
2020,AK,"FISH, CANNED",SALMON PINK CAN-24/14.75 OZ (33630),706230.0,1934352.0
2020,AK,"FISH, CANNED",SALMON PINK CAN-24/14.75 OZ (33630),1235902.5,3627863.8
2020,AK,"FISH, CANNED",SALMON PINK CAN-24/14.75 OZ (33630),773490.0,2277659.2
2020,AK,"FISH, CANNED",SALMON PINK CAN-24/14.75 OZ (33630),2530657.5,7811446.9
2020,AK,"FISH, FROZEN",FISH AK PLCK FILLETS FRZ PKG-20/2 LB,76000.0,195312.4
2020,AK,"FISH, FROZEN",FISH AK PLCK FRZ BULK CTN-49.5 LB,1465200.0,2272089.6
2020,AK,"FISH, FROZEN",FISH AK POLLOCK STICKS FRZ PKG-20/2 LB,76000.0,169847.4
2020,AK Total,,,10260110.0,27688649.299999997
2020,AL,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,750.0,1286.41
2020,AL,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,1714350.0,2914103.24
2020,AL,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,900.0,1529.1
2020,AL,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,500400.0,854309.7
2020,AL,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,6600.0,11213.4
2020,AL,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,78000.0,136523.4
2020,AL,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,702000.0,1476833.68
2020,AL,"CHICKEN, COOKED",CHICKEN FILLETS UNBRD FRZ CTN-30 LB,1860.0,4132.0
2020,AL,"CHICKEN, COOKED",CHICKEN FILLETS UNBRD FRZ CTN-30 LB,329640.0,729280.59
2020,AL,"CHICKEN, COOKED",CHICKEN FILLETS UNBRD FRZ CTN-30 LB,19500.0,43319.25
2020,AL,"CHICKEN, COOKED",CHICKEN FILLETS UNBRD FRZ CTN-30 LB,819000.0,1806742.13
2020,AL,"CHICKEN, FROZEN",CHICKEN WHOLE BAGGED FRZ CTN-36-43 LB,356400.0,375719.07
2020,AL,"CHICKEN, FROZEN",CHICKEN WHOLE BAGGED FRZ CTN-36-43 LB,198000.0,175804.2
2020,AL,"CHICKEN, FROZEN",CHICKEN WHOLE BAGGED FRZ CTN-36-43 LB,712800.0,665941.23
2020,AL,"CHICKEN, FROZEN",CHICKEN WHOLE BAGGED FRZ CTN-36-43 LB,594000.0,560004.4
2020,AL,"FLOUR, BAKERY",FLOUR BREAD-BULK,450000.0,94500.0
2020,AL,"FLOUR, BAKERY",FLOUR BREAD-BULK,1620000.0,331047.0
2020,AL,"FLOUR, BAKERY",FLOUR BREAD-BULK,1395000.0,283603.5
2020,AL,PEANUTS RAW SHELLED,PEANUTS RAW SHELLED-BULK 44000 LB,5148000.0,4118400.0
2020,AL Total,,,14647200.0,14584292.3
2020,AR,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,36000.0,21592.8
2020,AR,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,576000.0,305280.0
2020,AR,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,36000.0,8640.0
2020,AR,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,2412000.0,620280.0
2020,AR,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,1296000.0,427680.0
2020,AR,"CHICKEN, COOKED",CHICKEN STRIPS FRZ CTN-30 LB,2280.0,4839.82
2020,AR,"CHICKEN, COOKED",CHICKEN STRIPS FRZ CTN-30 LB,1128720.0,2373635.32
2020,AR,"CHICKEN, FROZEN",CHICKEN CONSUMER SPLIT BREAST PKG-6/5 LB,234000.0,425696.7
2020,AR,"CHICKEN, FROZEN",CHICKEN CONSUMER SPLIT BREAST PKG-6/5 LB,273000.0,497273.4
2020,AR,"CHICKEN, FROZEN",CHICKEN CONSUMER SPLIT BREAST PKG-6/5 LB,1170000.0,2758999.25
2020,AR,"CHICKEN, FROZEN",CHICKEN CONSUMER SPLIT BREAST PKG-6/5 LB,1131000.0,2690621.71
2020,AR,"FRUIT, JUICE",APPLE JUICE PLST BTL-8/64 FL OZ,2104530.0,1058619.33
2020,AR,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,2068860.0,1174774.21
2020,AR,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,71340.0,28451.54
2020,AR,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,107010.0,40836.0
2020,AR,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,71340.0,29274.0
2020,AR,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,1712160.0,884571.51
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED BAG-25 LB,126000.0,43386.0
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED BAG-25 LB,294000.0,110649.0
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED BAG-25 LB,42000.0,16249.8
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED BAG-25 LB,924000.0,454452.62
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED BAG-25 LB,126000.0,53579.41
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED BAG-25 LB,420000.0,168516.6
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,126000.0,110808.6
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,210000.0,186761.4
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,168000.0,156298.8
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,720.0,677.59
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,629280.0,584869.62
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,42000.0,37321.2
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,420000.0,385929.61
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,252000.0,222931.8
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,378000.0,347083.8
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,6000.0,5746.8
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,288000.0,264472.8
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-30/1 LB,546000.0,513696.92
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-30/1 LB,840000.0,820965.6
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-30/1 LB,84000.0,83945.4
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-30/1 LB,294000.0,290770.2
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-30/1 LB,294000.0,298926.6
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-30/2 LB,168000.0,150733.8
2020,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-30/2 LB,252000.0,230231.4
2020,AR,"RICE, GRAIN",RICE US#1 LONG GRAIN PARBOILED BAG-25 LB,168000.0,57603.0
2020,AR,"RICE, GRAIN",RICE US#1 LONG GRAIN PARBOILED BAG-25 LB,42000.0,15145.2
2020,AR,"RICE, GRAIN",RICE US#1 LONG GRAIN PARBOILED BAG-25 LB,420000.0,184044.0
2020,AR,"RICE, GRAIN",RICE US#1 LONG GRAIN PARBOILED BAG-25 LB,210000.0,80043.6
2020,AR,"RICE, GRAIN",RICE US#1 LONG GRAIN PARBOILED BAG-25 LB,42000.0,16556.4
2020,AR,"RICE, GRAIN",RICE US#2 LONG GRAIN PKG-24/1 LB,282240.0,133245.52
2020,AR,"RICE, GRAIN",RICE US#2 LONG GRAIN PKG-24/1 LB,322560.0,138821.76
2020,AR,"RICE, GRAIN",RICE US#2 LONG GRAIN PKG-24/2 LB,84000.0,62840.4
2020,AR,"RICE, GRAIN",RICE US#2 LONG GRAIN PKG-30/2 LB,42000.0,17875.2
2020,AR,"RICE, GRAIN",RICE US#2 MEDIUM GRAIN PKG-24/2 LB,42000.0,19336.8
2020,AR,"RICE, GRAIN",RICE US#2 MEDIUM GRAIN PKG-24/2 LB,42000.0,19950.0
2020,AR,"RICE, GRAIN",RICE US#2 MEDIUM GRAIN PKG-30/2 LB,42000.0,22289.41
2020,AR,"RICE, GRAIN",RICE US#2 MEDIUM GRAIN PKG-30/2 LB,84000.0,44175.6
2020,AR,"TURKEY, BULK",TURKEY CHILLED -BULK,1080000.0,1230660.0
2020,AR,"TURKEY, BULK",TURKEY CHILLED -BULK,360000.0,403380.0
2020,AR,"TURKEY, BULK",TURKEY CHILLED -BULK,72000.0,77760.0
2020,AR,"TURKEY, BULK",TURKEY CHILLED -BULK,648000.0,727056.0
2020,AR,VEG OIL PROD DOM,OIL VEGETABLE BTL-6/1 GAL,147840.0,72227.22
2020,AR,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,35670.0,10837.43
2020,AR,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,107010.0,32158.65
2020,AR,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,107010.0,32158.65
2020,AR,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,71340.0,21254.6
2020,AR,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,249690.0,72438.48
2020,AR,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,71340.0,17322.5
2020,AR,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,856080.0,234532.11
2020,AR,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,35670.0,9071.25
2020,AR,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,71340.0,24005.5
2020,AR,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,249690.0,95550.5
2020,AR,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,71340.0,26752.5
2020,AR,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,71340.0,29366.25
2020,AR Total,,,27488400.0,22818529.49
2020,AS,"FISH, CANNED",K TUNA CHUNK LIGHT CAN 6/66.5 OZ,359107.2,775440.0
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,32400.0,76914.0
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,592200.0,1416627.71
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,282600.0,678925.0
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,648000.0,1423074.51
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,907200.0,1905120.0
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,97200.0,205668.54
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,550800.0,1166907.07
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,32400.0,66420.18
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,291600.0,627823.62
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,162000.0,363528.9
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,32400.0,74556.18
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,64800.0,134712.36
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,162000.0,342710.64
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,1004400.0,2134868.05
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,615600.0,1367337.45
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,3628800.0,7763018.25
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,199.504,437.44
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,107532.656,230055.28
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,822.954,1606.77
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,501927.126,902528.04
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,2194.544,4432.57
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,247933.596,476623.15
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,1246.9,2281.51
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,27007.854,52731.38
2020,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,296188.626,558722.7
2020,AS Total,,,10648560.96,22753071.299999997
2020,AZ,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,104832.0,340660.32
2020,AZ,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,1327872.0,3669003.52
2020,AZ,"FRUIT, DRIED",FRUIT MIX DRIED PKG-5/5 LB,875.0,3010.0
2020,AZ,"FRUIT, DRIED",FRUIT MIX DRIED PKG-5/5 LB,144725.0,487880.4
2020,AZ,"FRUIT, JUICE",ORANGE JUICE SINGLE CTN-70/4 OZ,364800.0,189753.6
2020,AZ,"FRUIT, JUICE",ORANGE JUICE SINGLE CTN-70/4 OZ,145920.0,76108.8
2020,AZ,"FRUIT, JUICE",ORANGE JUICE SINGLE CTN-70/4 OZ,401280.0,190291.2
2020,AZ,"FRUIT, JUICE",ORANGE JUICE SINGLE CTN-70/4 OZ,839040.0,389530.17
2020,AZ,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,355200.0,160205.83
2020,AZ,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,35520.0,15696.28
2020,AZ,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,177600.0,76137.11
2020,AZ,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,35520.0,16268.16
2020,AZ,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,355200.0,153268.8
2020,AZ,"PASTA, MACARONI",WHOLE GRAIN PASTA MACARONI PKG-24/1 LB,204000.0,82530.24
2020,AZ,"PASTA, MACARONI",WHOLE GRAIN PASTA MACARONI PKG-24/1 LB,204000.0,85639.2
2020,AZ,"PASTA, MACARONI",WHOLE GRAIN PASTA ROTINI MAC BOX-12/16OZ,64800.0,36472.68
2020,AZ,"PASTA, MACARONI",WHOLE GRAIN PASTA ROTINI MAC BOX-12/16OZ,129600.0,67262.4
2020,AZ,"PASTA, MACARONI",WHOLE GRAIN PASTA ROTINI MAC BOX-12/16OZ,97200.0,44226.0
2020,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,23040.0,14455.3
2020,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,115200.0,83013.12
2020,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,69120.0,41879.82
2020,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,23040.0,15989.76
2020,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,92160.0,60203.52
2020,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,276480.0,209940.48
2020,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,1128960.0,903559.68
2020,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,1520640.0,1239482.88
2020,AZ,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,110400.0,49746.24
